,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
114,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Khánh Linh,Sài tốt lắm nha,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,19: 22 | 22/06/2023,5.0
115,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Bùi Nguyễn Thanh Vân,"Sạch hẳn cả gàu. Lúc trước xài H&S Mỹ loại chuyên trị gàu thấy có hiệu quả, sau này xài thì ko biết do mua phải hàng giả hay chất lượng nó bị giảm mà lại bị gàu ngứa trở lại, gãi tróc cả da đầu. Thế là thử sang Selsun, cũng ko kì vọng lắm nhưng sau tầm 1-2 tuần là ko thấy gàu nữa, mùi lại dịu hơn H&S Mỹ nhiều, mừng rớt nước mắt.",Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml Đã mua hàng online,20: 47 | 28/05/2023,5.0
116,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,VŨ THỊ TIN,tốt thật sự đầu hết gàu luôn ạ,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,15: 40 | 23/05/2023,5.0
117,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-50ml-4380.html,"['103585', '4380', '104817', '100453', '4379', '104819', '100901', '104821', '100455']",4380,Hoàng Thị Phương Lan,Mùi khó chịu. Ai nhạy cảm mùi như mình thì mua dầu khác nhe,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 50ml Đã mua hàng online,20: 45 | 28/03/2023,4.0
118,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-mem-muot-moi-smooth-silky-18g-92635.html,"['92633', '92637', '92635']",92635,Thao vi,cứ hết lại mua thay kem xả. 1 gói dùng được 2 lần nha. mùi thơm cực. mềm mượt lâu bết tóc,Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,14: 57 | 14/05/2023,5.0
119,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-mem-muot-moi-smooth-silky-18g-92635.html,"['92633', '92637', '92635']",92635,Hà Huyền94,Mềm mượt nói chung là ok,Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,16: 02 | 13/12/2022,5.0
120,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-mem-muot-moi-smooth-silky-18g-92635.html,"['92633', '92637', '92635']",92635,Huynh Trang,"Em này thơm, tóc mình mới nhuộm xong sử dụng em này xong mượt hơn hẳn, đáng đồng tiền ghê",Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,22: 16 | 21/09/2022,5.0
121,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-mem-muot-moi-smooth-silky-18g-92635.html,"['92633', '92637', '92635']",92635,chị Uyên,Dùng xong tóc bồng bềnh và mượt lắm,Kem Ủ Tóc Ellips Keratin Dưỡng Tóc Bóng Mượt 18g,11: 12 | 15/07/2022,5.0
122,https://hasaki.vn/san-pham/kem-u-toc-ellips-keratin-mem-muot-moi-smooth-silky-18g-92635.html,"['92633', '92637', '92635']",92635,CHỊ KHÁNH,"Giao hàng nhanh, sài thích lắm thơm nữa",Kem Ủ Tóc Ellips Keratin Hỗ Trợ Phục Hồi Hư Tổn 18g Đã mua hàng online,08: 53 | 02/01/2022,5.0
123,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Anh Thư,"Nền tóc mình vừa vàng vừa đen, ủ thuốc khoảng 1h thì lên màu nâu vàng ánh hồng. Thuốc nhuộm, gội và ủ rất thơm và mượt tóc",Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 8.22 Nâu Ánh Hồng 172ml Đã mua hàng online,22: 56 | 08/02/2024,4.0
124,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,AN AN,. tóc mjnh màu vàng nhuộm lên như thế .ung nhé,Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 5.13 Nâu Ánh Tro 172ml Đã mua hàng online,10: 35 | 19/11/2023,5.0
125,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Tiêu,Tốt,Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 6.11 Xám Khói 172ml Đã mua hàng online,12: 08 | 25/01/2023,5.0
126,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Tú Quỳnh,"Thuốc nhuộm ko gây rát da đầu, màu nhuộm ko đều màu lắm, chắc do tóc mình nhiều nên nhuộm lên màu ko đc đều. Mình nhuộm màu nâu ánh tro .Lần sau mình mua 2 hộp để nhuộm",Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 5.13 Nâu Ánh Tro 172ml Đã mua hàng online,17: 08 | 21/01/2023,4.0
127,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Trần Hiếu Ngân,nhuộm trên nền nâu trầm. ra màu nâu trầm hơn nha mn :)),Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 6.11 Xám Khói 172ml Đã mua hàng online,11: 33 | 11/12/2022,4.0
128,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Linh Thuy Nguyen,Lên màu chuẩn nha dù chân tóc mình màu đen. Nhuộm xong không bị khô như dòng black pink trước mình hay dùng. Có kèm gội và mặt nạ dưỡng tóc xịn xò lắm. Tóc mình dài qua vai 1 hộp là đủ rồi còn dài hơn thì phải mua 2 hộp nha.,Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 7.12 Nâu Mật Ong Khói 172ml Đã mua hàng online,10: 07 | 28/11/2022,5.0
129,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Jet,"Lên màu đẹp nè, mùi hơi hắc nhưng ko đến nổi hôi",Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 8.22 Nâu Hồng Trà Sữa 172ml,11: 00 | 15/11/2022,5.0
130,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Đỗ Văn Tuấn,Uy tín,Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 8.22 Nâu Hồng Trà Sữa 172ml Đã mua hàng online,15: 33 | 21/09/2022,5.0
131,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Hà Thị Hiền,Thuốc mùi rất nồng và dát da đầu. Mình để tầm 1 tiếng. Được cái lên đúng màu và có dầu gội mặt nạ tóc đi kèm rất xịn xò.,Kem Nhuộm L'Oreal Dưỡng Tóc Sâu 7.17 Nâu Rêu Khói 172ml Đã mua hàng online,08: 25 | 25/08/2022,4.0
132,https://hasaki.vn/san-pham/kem-nhuom-l-oreal-duong-toc-6-34-nau-dong-cam-172ml-99105.html,"['99099', '14697', '99103', '101805', '101807', '101809', '101803', '99101', '99105', '56224']",99105,Thy Thy,"Tóc mình từng nhuộm 2 lần thuốc bên này r nhma màu khác, 2 lần trc mình lấy màu moka nhưng ủ chưa đủ thời gian nên nó chỉ ánh nâu chút thôi. Lần này mình cố tình lấy màu sáng hơn nhưng sau khi nhuộm và sấy xong thì nó chỉ sáng hơn 2 lần trc một xíu thôi à;-; hơi thất vọng chút nhma xả tóc xong thơm cực",Kem Nhuộm L'Oreal Dưỡng Tóc #6.34 Nâu Đồng Cam 172ml Đã mua hàng online,11: 15 | 12/08/2022,4.0
133,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Tuaans,"Dùng ít bị bết tóc, chất dầu mượt kh nặng. Mùi thơm nhẹ. Anh em nào tóc xơ rối, yếu nên dùng đặc biệt là nhuộm uốn tẩy",Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Ocean Blue 100ml Đã mua hàng online,10: 57 | 24/01/2024,5.0
134,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Nguyễn Thị Mỹ Phụng,"Mình đã xài được 7 tháng, và giờ quay lại review cho mọi người.Lịch sử tóc mình từng duỗi, nâng nền và nhuộm nên khá là sơ, khi xài em này thì thật sự không xi nhê. Theo cá nhân mình nghĩ là những bạn nào tóc yếu và có sử dụng qua hóa chất rồi thì không nên dùng em này ! Điểm cộng là giá thành quá ư là rẻ, vơii giá 90.000đ cho em một em dưỡng tóc như này thì dùng cả năm còn chưa hết á, thứ hai mùi hương cũng dễ chịu, không quá nồng",Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Baby Powder 100ml Đã mua hàng online,11: 19 | 13/01/2024,4.0
135,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Nguyễn Thị Hồng Diễm,"Trước giờ dùng mùi lovely ngọt nhẹ dễ chịu, thấy mn cmt mùi mới baby power mua thử, ôi trời mùi 100% y như phấn rôm chống hâm cho em bé. Tùy gu mỗi người, chứ nhân mình thấy mùi này nhức đầu. Hối hận muộn màng, biết vậy cứ mua lovely cho lành. Về sản phẩm dòng này làm mềm tóc nhẹ thôi nếu dùng lâu dài tầm 1-2 chai, chứ không đưa tóc vào nếp nhé. Tóc vẫu tung rối bình thường, nhưng sờ vào sẽ thấy mềm. Nhận xét khách quan, ok trong tầm giá.",Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Elegance 100ml Đã mua hàng online,11: 07 | 30/11/2023,4.0
136,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Linh Vo,"Giao hàng nhanh, đónh gói chắc chắn. Baby Powder có mùi nhẹ nhàng như phấn em bé, thấm nhanh- theo cảm nhận của mình",Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Baby Powder 100ml Đã mua hàng online,20: 38 | 08/11/2023,5.0
137,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Văn Tiến Dũng,Recommend các bạn nên mua mùi này nhaa bị nghiện á xiêu thơm tóc mình mượt lắm luôn á,Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Baby Powder 100ml,21: 37 | 09/10/2023,5.0
138,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,TIẾN ĐẠT,dưỡng tóc tốt mềm mượt không gây bết tóc nhuộm sài rất thích,Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Grapefruit 100ml Đã mua hàng online,15: 21 | 30/07/2023,5.0
139,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,My Anh,"mình mới mua, thử dùng thì thật bất ngờ, tóc rất mềm mượt, ở trong phòng máy lạnh tóc không bị khô cứng nữa! sau này dùng hết sẽ mua lại.",Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Original 100ml Đã mua hàng online,13: 46 | 12/06/2023,5.0
140,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Thy Thy,"Dầu dưỡng tóc ưng nhất hiện tại, ưu điểm lớn nhất là làm mái tóc khô xơ vô nếp, tạo độ phồng và bồng bềnh cho tóc, đặc biệt là KO GÂY BẾCH DÍNH. Dùng rất ưng, mùi hương thơm diệu nhẹ, sẽ mua lại nhiều lần",Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Lovely 100ml Đã mua hàng online,23: 46 | 08/05/2023,5.0
141,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Tran Dao,Thơm rẻ cũng bóng tóc,Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Lovely 100ml Đã mua hàng online,23: 09 | 07/05/2023,5.0
142,https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-lovely-100ml-105169.html,"['105173', '105167', '105169', '105171', '105165', '106513']",105169,Võ Thị Lan Anh,mùi dễ chịu mượt tóc nha. chắc o lỏng lắm Sài chắc dk lâu ak,Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Original 100ml Đã mua hàng online,18: 35 | 03/05/2023,5.0
143,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Trần Thị Hà Phương,"Xài cũng mượt mà mùi hơi khó chịu, hôi mùi thuốc duỗi tóc.",Serum Dưỡng Tóc Ellips Vitamin Phục Hồi Hư Tổn Vỉ 6 Viên Đã mua hàng online,19: 25 | 12/12/2023,4.0
144,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Trần Thị Hà Phương,"Màu vàng và nâu thơm, xài mượt tóc, mà phải xài hàng ngày, ngưng là tóc bị khô lại.",Serum Dưỡng Tóc Ellips Vitamin Óng Mượt Vỉ 6 Viên Đã mua hàng online,19: 23 | 12/12/2023,5.0
145,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Khánh Ly,Thơm lắm nha,Serum Dưỡng Tóc Ellips Vitamin Óng Mượt Vỉ 6 Viên Đã mua hàng online,14: 39 | 15/04/2023,5.0
146,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Trần Lũy,"Sức lên mượt tóc ghê á, thơm nữa.",Serum Dưỡng Tóc Ellips Vitamin Phục Hồi Hư Tổn Hũ 50 viên,09: 34 | 17/03/2023,5.0
147,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Phúc Diễm,"xài rất ok. thơm nữa, ko dính bết gì hết, mà sao giá càng tăng trước mình mua có 139k thùi",Serum Dưỡng Tóc Ellips Vitamin Phục Hồi Hư Tổn Hũ 50 viên Đã mua hàng online,16: 21 | 10/02/2023,5.0
148,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Xuyến Moon,mùi thơm nha dưỡng chất nhìu lắm tóc tui dài nên sử dụng sáng tối một viên là dc hai lần.còn bà nào tóc ít hoặc ngắn thì 2.5/3l một viên củng dc,Serum Dưỡng Tóc Ellips Vitamin Óng Mượt Vỉ 6 Viên Đã mua hàng online,20: 57 | 02/02/2023,4.0
149,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Oanh Kiều,"sp dùng tốt ạ. k bết dính thoa vào thấm nhanh như chưa dùng z.định mua 1 hủ mà giá cao quá, với lại 1v sd 1.lần k hết nên mình chuyển qua loại khác",Serum Dưỡng Tóc Ellips Vitamin Óng Mượt Vỉ 6 Viên Đã mua hàng online,20: 54 | 04/01/2023,5.0
150,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Vũ Thị Thủy Trúc,"mình xài hủ màu hồng, tóc nhuộm và uốn nên rất khô sơ, xài thấy có sự cải thiện.",Serum Dưỡng Tóc Ellips Vitamin Phục Hồi Hư Tổn Hũ 50 viên Đã mua hàng online,01: 11 | 03/01/2023,5.0
151,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Nguyễn Thúy Vy,"M mua màu vàng, mới xài thử lần đầu mà thấy mướt lắm, làm mềm tóc, đặc biệt k bị rít tóc, xài lần 1 viên rất tiện, lần sau sẽ mua nguyên hủ lớn xài cho lâu",Serum Dưỡng Tóc Ellips Vitamin Óng Mượt Vỉ 6 Viên Đã mua hàng online,16: 22 | 28/12/2022,5.0
152,https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-mem-muot-ong-a-6-vien-92675.html,"['92669', '92657', '92651', '92661', '92673', '92649', '92647', '92671', '92659', '92675', '92653', '92655']",92675,Thu Trang,"dưỡng tóc mượt lắm, mình mới dùng 2 viên, còn 48 viên muốn sale lại 100k ai cần liên hệ zalo 0326607766",Serum Dưỡng Tóc Ellips Vitamin Óng Mượt Hũ 50 viên Đã mua hàng online,16: 59 | 05/08/2022,5.0
153,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Danh thị thuỳ trang,Hơi khô tóc mùi không được thơm mấy.,Dầu Gội OGX Argan Oil Giúp Phục Hồi Tóc Hư Tổn 385ml Đã mua hàng online,19: 32 | 28/11/2023,4.0
154,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Thuỷ Chung,2 tuần hết rụng tóc luôn. tóc khỏe hẳn sẽ mua lại .,Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,16: 13 | 04/08/2023,5.0
155,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,chị Phụng,"dầu gội thơm, ko bết, nên dùng thêm dầu xả vì gội xong thấy hơi khô, dùng hết 1 chai thấy bớt rụng hẳn",Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,20: 32 | 19/06/2023,5.0
156,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Phan Thu Thủy,"sản phẩm này dùng cực thích, muốn mua lâu rồi may hasaki có chứ mua bên ngoài fake nhiều lắm cả nhà",Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,14: 47 | 24/03/2023,5.0
157,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Hiền Nguyễn Thị Thu,"Mấy ngày đầu đung thì hơi gàu nhưng mà thời gian sau okela lắm nhe, tóc đỡ rụng hẳn. Đã dùng xong 1 chai và quyết định mua tiếp chai thứ 2",Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,12: 24 | 21/06/2022,5.0
158,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Mỹ Duyên,"với mình thì khá ổn áp vì thuộc loại da đầu khá nhiều dầu. Bth tối gội sáng dậy là bết rồi. Gội loại này khô tơi tóc hơn ,sáng hôm sau đỡ bết hơn 30% . Ai da đầu khô thì mình không khuyên dùng lắm",Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,00: 18 | 20/06/2022,4.0
159,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Thanh Tuyền,Dầu gội dùng thì hơi rít 1 chút nhma đổi lại sấy tóc xong nó bồng chân tóc kinh khủng với cả đầu lâu bết còn rụng tóc thì chắc cũng tuỳ mình thì chưa thấy cải thiện rụng tóc,Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,10: 12 | 10/06/2022,5.0
160,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Thư,"Loại này sài mới đầu sẽ thấy khô tóc chút , nhưng sau đó sài kèm với tí dầu dưỡng ở phần đuôi tóc thì tổng quan mình sẽ có một mái tóc tơi mềm , lâu bết , t thì khá hợp với kiểu này , nên vì tóc ít bết đổi được ít bị rụng đi đó . Sài loại hơi khô thì đổi lại tóc tơi , còn sài mấy loại dầu gội khác nó dưỡng này nọ thì mau xẹp chân tóc , mau ngứa nữa . Tiêu dùng thì mình phải hiểu được style của bản thân thì sài chai này mới thấy thích nha mn Mùi màu tím thì giống kẹo , màu xanh giống sunsilk ah",Dầu Gội OGX Argan Oil Giúp Phục Hồi Tóc Hư Tổn 385ml Đã mua hàng online,23: 04 | 18/05/2022,5.0
161,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Thư,"Loại này sài mới đầu sẽ thấy khô tóc chút , nhưng sau đó sài kèm với tí dầu dưỡng ở phần đuôi tóc thì tổng quan mình sẽ có một mái tóc tơi phồng , và lâu bết , t thì khá hợp với kiểu này , nên vì tóc ít bết đổi được ít bị rụng đi đó . Phần t cũng quen rồi , sài loại hơi khô thì đổi lại tóc tơi , còn sài mấy loại dầu gội khác nó dưỡng này nọ thì mau dầu chân tóc , mau ngứa nữa . Tiêu dùng thì mình phải hiểu được style của bản thân thì sài chai này mới thấy thích nha mn",Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,02: 08 | 11/04/2022,5.0
162,https://hasaki.vn/san-pham/dau-goi-ogx-argan-oil-giup-phuc-hoi-toc-hu-ton-385ml-2440.html,"['90103', '100545', '2440', '2262']",2440,Ngân Dương,Không biết mấy bạn sao chứ mình xài bị rụng nhiều hơn không xài. Xài được 2 bữa đầu rụng muốn trầm cảm luôn nên ko dám xài dầu gội nữa chỉ dám xài dầu xả cho phần ngọn tóc thôi.,Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml Đã mua hàng online,14: 55 | 05/04/2022,3.0
163,https://hasaki.vn/san-pham/dau-xa-l-oreal-paris-duong-toc-giam-gay-rung-280ml-98069.html,"['98069', '98071', '98065']",98069,C21- KTTN- Nguyễn Thị Ngọc Trang,"Dầu xả rất mượt, thơm. Rất thích hợp cho tóc nhuộm bị khô xơ",Dầu Xả L'Oréal Paris Bảo Vệ Dành Cho Tóc Nhuộm 280ml Đã mua hàng online,22: 04 | 27/05/2023,5.0
164,https://hasaki.vn/san-pham/luoc-goi-dau-baresoul-massage-dau-ngua-rung-toc-mau-hong-108082.html,"['108082', '107133']",108082,P.Bùi,"Lược mềm đẹp, màu tím cũng cút. Chân rất mềm, gãi đã","Lược Gội Đầu BareSoul Massage Đầu, Ngừa Rụng Tóc (Màu Ngẫu Nhiên) Đã mua hàng online",15: 05 | 11/05/2023,5.0
165,https://hasaki.vn/san-pham/dau-goi-tresemme-gung-tra-xanh-detox-toc-chac-khoe-640g-1-87975.html,"['87985', '87977', '91475', '87987', '91461', '87975']",87975,Mỹ Xuyên,thật sự là rất ok giảm rụng tóc thấy rõ mỗi tội mau hôi có ngày mà hôi bết rồi,Dầu Gội TRESemmé Ngăn Tóc Gãy Rụng 640g Đã mua hàng online,02: 02 | 29/03/2024,5.0
166,https://hasaki.vn/san-pham/dau-goi-tresemme-gung-tra-xanh-detox-toc-chac-khoe-640g-1-87975.html,"['87985', '87977', '91475', '87987', '91461', '87975']",87975,Uyen Nguyen,"Mình thấy tóc cx đỡ rụng hơn, mình sd kết hợp vs lược gỡ rối và xịt tóc keratin của Milaganics thấy ok lắm nha. Mng hay bị rụng như mình có thể thử combo này, mình còn vừa mua thêm cả lược gội massage da đầu nữa cho lưu thông máu kích thích mọc tóc",Dầu Gội TRESemmé Ngăn Tóc Gãy Rụng 640g Đã mua hàng online,12: 19 | 06/02/2024,5.0
167,https://hasaki.vn/san-pham/dau-goi-tresemme-gung-tra-xanh-detox-toc-chac-khoe-640g-1-87975.html,"['87985', '87977', '91475', '87987', '91461', '87975']",87975,C. LIÊN,"OK tóc mượt bớt gay rụng,dung cùng dau xa quá ok da dung chai Thu 3",Dầu Gội TRESemmé Salon Rebond Ngăn Ngừa Tóc Gãy Rụng 640g Đã mua hàng online,06: 57 | 20/07/2023,5.0
168,https://hasaki.vn/san-pham/dau-goi-tresemme-gung-tra-xanh-detox-toc-chac-khoe-640g-1-87975.html,"['87985', '87977', '91475', '87987', '91461', '87975']",87975,Nguyễn Trang,"Màu đỏ thơm, mượt, lưu hương lâu. Lần sau thử thêm màu đen xem oke không hiii, vì đầu hơi nhiều gầu và tóc rụng nhiều",Dầu Gội TRESemmé Keratin Smooth Vào Nếp Suôn Mượt 850g Đã mua hàng online,15: 31 | 23/03/2023,5.0
